sequence,symbol,ask_price,partitionKey,time_exchange,bid_size,id,ts,ask_size,bid_price
899448,QUOTE_COINBASE_SPOT_BTC_USDT,16918.81,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:14.131375Z,0.1,088f983b-42e7-4cba-a130-b82cd46bcbf7,2023-01-04T17:52:14.204249900Z,0.004,16915.43
899450,QUOTE_COINBASE_SPOT_BTC_USDT,16918.84,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:14.848657Z,0.1,a177a7f8-fc7c-4647-9754-b12e4bec720e,2023-01-04T17:52:14.915658500Z,0.004,16915.43
899453,QUOTE_COINBASE_SPOT_BTC_USDT,16918.84,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:15.267262Z,0.1,08bce1d8-7937-4603-9fa1-9dc3dad8bf02,2023-01-04T17:52:15.333875Z,0.004,16915.43
899465,QUOTE_COINBASE_SPOT_BTC_USDT,16918.47,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:15.912019Z,0.1,234abd64-89f4-4852-936e-2e6ff96ee367,2023-01-04T17:52:15.978517500Z,0.03794989,16915.46
899471,QUOTE_COINBASE_SPOT_BTC_USDT,16918.33,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:16.109026Z,0.1,3257fa3b-651b-48e9-b630-eb7c8a684e67,2023-01-04T17:52:16.176852800Z,0.03794989,16915.57
899480,QUOTE_COINBASE_SPOT_BTC_USDT,16918.46,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:16.816684Z,0.1,2b889c3d-6ccc-4c7e-9975-f64e9b3ef5bb,2023-01-04T17:52:16.885516500Z,0.02,16915.6
899489,QUOTE_COINBASE_SPOT_BTC_USDT,16918.45,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:17.296364Z,0.1,389edb27-f52e-4ee3-9ce9-32a406a53883,2023-01-04T17:52:17.366311500Z,0.03794989,16915.62
899494,QUOTE_COINBASE_SPOT_BTC_USDT,16918.63,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:17.844484Z,0.1,c29cb2f9-12eb-4265-ab07-a482ab1c2e69,2023-01-04T17:52:17.917420Z,0.03794989,16915.62
899504,QUOTE_COINBASE_SPOT_BTC_USDT,16918.6,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:18.322190Z,0.1,31058e8c-dbfd-49f4-a63a-8cbdd7f5a91b,2023-01-04T17:52:18.391644900Z,0.03794989,16915.62
899519,QUOTE_COINBASE_SPOT_BTC_USDT,16918.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:19.363609Z,0.1,be3cb464-89c7-46f3-810f-479b8403c9ac,2023-01-04T17:52:19.431275900Z,0.03794989,16915.69
899521,QUOTE_COINBASE_SPOT_BTC_USDT,16918.41,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:19.786766Z,0.1,f6a1515e-e16c-4b44-a761-46b370ba4bf9,2023-01-04T17:52:19.853780700Z,0.03794989,16915.69
899527,QUOTE_COINBASE_SPOT_BTC_USDT,16918.41,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:20.077032Z,0.1,55474a7d-75d0-48a6-9541-bdcf62450921,2023-01-04T17:52:20.143952500Z,0.03794989,16915.69
899533,QUOTE_COINBASE_SPOT_BTC_USDT,16918.41,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:20.778986Z,0.1,10fd164d-f7db-412f-8000-d2336b1602b8,2023-01-04T17:52:20.849432400Z,0.03794989,16915.75
899541,QUOTE_COINBASE_SPOT_BTC_USDT,16918.41,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:21.067784Z,0.1,eeb1f6ef-5898-4cbc-976e-3eeb8f2ba897,2023-01-04T17:52:21.140563600Z,0.03794989,16915.77
899544,QUOTE_COINBASE_SPOT_BTC_USDT,16918.41,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:21.878918Z,0.1,bbfbe0ca-cfd4-4895-bce5-784f970ce4ac,2023-01-04T17:52:21.950966Z,0.08794989,16915.79
899550,QUOTE_COINBASE_SPOT_BTC_USDT,16918.21,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:22.220016Z,0.1,e70815e4-6c2f-4adc-8bc8-0cf888bc9e88,2023-01-04T17:52:22.287487300Z,0.03794989,16915.79
899559,QUOTE_COINBASE_SPOT_BTC_USDT,16918.05,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:22.888035Z,0.1,354f17b3-be06-4185-9fc8-80d4598cbd6d,2023-01-04T17:52:22.960624400Z,0.02,16914.36
899561,QUOTE_COINBASE_SPOT_BTC_USDT,16917.82,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:23.014591Z,0.1,2c56e3e7-073e-402c-9390-f5d81116f766,2023-01-04T17:52:23.081929700Z,0.004,16914.36
899564,QUOTE_COINBASE_SPOT_BTC_USDT,16917.82,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:24.408577Z,0.1,e26f70ba-8546-4a21-9bdf-6d20132d91b3,2023-01-04T17:52:24.475425800Z,0.004,16914.38
899572,QUOTE_COINBASE_SPOT_BTC_USDT,16918.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:24.897522Z,0.02,1947e0a4-b7ab-4236-ab0a-f65aae9dbdbb,2023-01-04T17:52:24.968850200Z,0.004,16914.42
899586,QUOTE_COINBASE_SPOT_BTC_USDT,16918.6,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:25.201204Z,0.1,49188d12-931b-4de0-8327-df9cb89da69c,2023-01-04T17:52:25.288528800Z,0.03794989,16914.45
899592,QUOTE_COINBASE_SPOT_BTC_USDT,16918.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:25.631998Z,0.02,4f21b30e-6eb5-4f70-b15a-861313ddde56,2023-01-04T17:52:25.698687600Z,0.03794989,16914.47
899597,QUOTE_COINBASE_SPOT_BTC_USDT,16918.36,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:26.354542Z,0.1,65bd9a0d-f330-4ad3-80db-596a3d52d75c,2023-01-04T17:52:26.422931400Z,0.004,16914.58
899599,QUOTE_COINBASE_SPOT_BTC_USDT,16918.36,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:26.630493Z,0.1,89aafa78-8fa1-4a41-ba4e-7e04f7b4525f,2023-01-04T17:52:26.697568600Z,0.004,16914.6
899601,QUOTE_COINBASE_SPOT_BTC_USDT,16918.36,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:26.957264Z,0.1,ee61a675-ad29-4faf-905f-719b311bd5a2,2023-01-04T17:52:27.025489800Z,0.004,16914.61
899604,QUOTE_COINBASE_SPOT_BTC_USDT,16918.12,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:27.793361Z,0.1,0f73bc26-660e-4818-994f-00727623e902,2023-01-04T17:52:27.860505300Z,0.004,16914.61
899610,QUOTE_COINBASE_SPOT_BTC_USDT,16917.66,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:28.259689Z,0.1,6af08b48-fe89-4984-aa65-81fed3d1eabe,2023-01-04T17:52:28.327733200Z,0.004,16914.61
899612,QUOTE_COINBASE_SPOT_BTC_USDT,16917.66,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:28.879621Z,0.01955617,2cdd6a77-950b-4826-96c1-8098864ebb60,2023-01-04T17:52:28.952948600Z,0.004,16914.44
899625,QUOTE_COINBASE_SPOT_BTC_USDT,16915.81,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:29.386811Z,0.1,87b04f41-7368-4bc4-818b-9f1bd2859ad4,2023-01-04T17:52:29.457683900Z,0.03794989,16913.46
899632,QUOTE_COINBASE_SPOT_BTC_USDT,16915.63,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:29.641825Z,0.1,53327e9e-6b79-4080-a153-56c45e5cf4ba,2023-01-04T17:52:29.710722400Z,0.03794989,16912.55
899647,QUOTE_COINBASE_SPOT_BTC_USDT,16915.79,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:30.119622Z,0.1,bc0525ee-9e75-43e3-966b-1eb003475533,2023-01-04T17:52:30.187021200Z,0.004,16912.56
899659,QUOTE_COINBASE_SPOT_BTC_USDT,16916.09,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:30.844109Z,0.1,cc7d91f6-7585-4f06-9c0b-7363ac726954,2023-01-04T17:52:30.916461Z,0.03563232,16913.07
899666,QUOTE_COINBASE_SPOT_BTC_USDT,16916.09,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:31.363910Z,0.1,6026d670-5060-4c15-a6c9-8b52e614cc49,2023-01-04T17:52:31.436066400Z,0.03563232,16913.1
899669,QUOTE_COINBASE_SPOT_BTC_USDT,16916.06,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:32.118652Z,0.1,a5dc5c4d-e3bf-4c06-9871-28f3d392d3de,2023-01-04T17:52:32.185793200Z,0.004,16913.1
899677,QUOTE_COINBASE_SPOT_BTC_USDT,16916.07,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:32.900676Z,0.1,38a640c5-0891-42aa-8fbd-661c04fe1edd,2023-01-04T17:52:32.967607100Z,0.02,16913.88
899681,QUOTE_COINBASE_SPOT_BTC_USDT,16915.78,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:33.377199Z,0.1,bd67e524-db91-4bc7-8ac4-01392fe1852d,2023-01-04T17:52:33.446449900Z,0.03794989,16913.88
899698,QUOTE_COINBASE_SPOT_BTC_USDT,16915.71,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:33.753387Z,0.1,3ea089e2-7a00-4f2a-aab3-bbecaaf0525e,2023-01-04T17:52:33.826262200Z,0.03794989,16912.55
899703,QUOTE_COINBASE_SPOT_BTC_USDT,16915.8,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:34.117058Z,0.1,ec30756f-c630-43d1-98d8-47817f8854f0,2023-01-04T17:52:34.184557600Z,0.004,16912.57
899706,QUOTE_COINBASE_SPOT_BTC_USDT,16915.8,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:34.867674Z,0.1,c267cca7-8706-488c-9c8f-9fd9019ab500,2023-01-04T17:52:34.941236300Z,0.004,16912.58
899717,QUOTE_COINBASE_SPOT_BTC_USDT,16916.02,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:35.286839Z,0.1,2a26ecf7-2d39-47b4-83de-d4a2f0bce959,2023-01-04T17:52:35.357543Z,0.03794989,16913.05
899719,QUOTE_COINBASE_SPOT_BTC_USDT,16915.89,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:35.624039Z,0.1,692e5dba-1340-4422-b435-e42fcaa19cb7,2023-01-04T17:52:35.701430300Z,0.03794989,16913.05
899744,QUOTE_COINBASE_SPOT_BTC_USDT,16914.35,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:36.225138Z,0.1,db005f79-7fa1-4d86-b041-b37e532f2f02,2023-01-04T17:52:36.292171400Z,0.03794989,16910.76
899745,QUOTE_COINBASE_SPOT_BTC_USDT,16914.34,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:37.028165Z,0.1,d4f2c039-efb0-40fb-908d-9bec3f5b6b26,2023-01-04T17:52:37.097543800Z,0.004,16910.76
899750,QUOTE_COINBASE_SPOT_BTC_USDT,16914.1,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:37.859765Z,0.1,5a09c5df-7b07-4075-811c-b4c2ab562b6b,2023-01-04T17:52:37.927802500Z,0.004,16910.77
899770,QUOTE_COINBASE_SPOT_BTC_USDT,16913.0,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:38.408918Z,0.0177475,2e6f09bf-7c8e-4574-9b09-72ed2785ac98,2023-01-04T17:52:38.477071Z,0.22694989,16910.11
899782,QUOTE_COINBASE_SPOT_BTC_USDT,16913.85,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:38.855262Z,0.25126006,6375d9e1-af38-4b7d-8919-40083dd7b02e,2023-01-04T17:52:38.933018400Z,0.03794989,16910.5
899787,QUOTE_COINBASE_SPOT_BTC_USDT,16913.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:39.380753Z,0.1,6074c11e-4717-438a-b6a5-ac3f11fd9f8c,2023-01-04T17:52:39.447709200Z,0.004,16910.24
899794,QUOTE_COINBASE_SPOT_BTC_USDT,16913.34,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:40.302324Z,0.1,6d4ac19a-d1d9-4a04-af9e-1803c0f247e6,2023-01-04T17:52:40.380018Z,0.004,16910.24
899804,QUOTE_COINBASE_SPOT_BTC_USDT,16913.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:40.856598Z,0.1,0a4fed2c-c803-440c-a9e6-d2c7add16157,2023-01-04T17:52:40.926590700Z,0.04194989,16910.27
899811,QUOTE_COINBASE_SPOT_BTC_USDT,16913.25,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:41.216672Z,0.1,cd296d41-b3f0-498d-8413-c41be988561f,2023-01-04T17:52:41.285714200Z,0.03794989,16910.27
899812,QUOTE_COINBASE_SPOT_BTC_USDT,16913.3,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:41.468703Z,0.1,843fcf99-3463-4d48-bdca-180324047dda,2023-01-04T17:52:41.535375200Z,0.02,16910.27
899816,QUOTE_COINBASE_SPOT_BTC_USDT,16913.28,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:42.367404Z,0.1,fe0ded6d-bb77-4f42-8078-3a671082805f,2023-01-04T17:52:42.435646700Z,0.004,16910.27
899824,QUOTE_COINBASE_SPOT_BTC_USDT,16913.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:42.886701Z,0.1,b28cce1b-757c-404b-812d-6c2c0a637556,2023-01-04T17:52:42.954933100Z,0.04194989,16910.32
899826,QUOTE_COINBASE_SPOT_BTC_USDT,16913.25,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:43.031503Z,0.1,87fba5c9-e1b3-42ed-a18c-5ffd960d009c,2023-01-04T17:52:43.099577700Z,0.004,16910.32
899832,QUOTE_COINBASE_SPOT_BTC_USDT,16913.19,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:43.659794Z,0.1,fc48a751-001b-4ebc-99db-6c73494baec9,2023-01-04T17:52:43.726347300Z,0.03794989,16910.46
899852,QUOTE_COINBASE_SPOT_BTC_USDT,16912.95,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:44.122691Z,0.1,517b7c32-93fb-4a58-97e4-3561e5cc98ab,2023-01-04T17:52:44.227395300Z,0.03794989,16909.86
899860,QUOTE_COINBASE_SPOT_BTC_USDT,16911.31,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:44.821611Z,0.4630635,d705007d-f318-4f76-a769-b93e5097c810,2023-01-04T17:52:44.920045200Z,0.03794989,16908.05
899884,QUOTE_COINBASE_SPOT_BTC_USDT,16911.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:45.234507Z,0.05,786c0d20-4959-4606-a1c7-824e283d3026,2023-01-04T17:52:45.334639300Z,0.004,16907.88
899891,QUOTE_COINBASE_SPOT_BTC_USDT,16911.78,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:45.788515Z,0.05,6a474a93-7868-4635-88e5-9f68cd4f5dcc,2023-01-04T17:52:45.885397400Z,0.03563232,16907.98
899900,QUOTE_COINBASE_SPOT_BTC_USDT,16911.88,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:46.343308Z,0.5,67b2e5e2-e2e1-4408-a689-07afd150ea69,2023-01-04T17:52:46.452317Z,0.01,16909.59
899904,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:46.802338Z,0.02,0689fc35-09ec-4862-993e-db31e3827efc,2023-01-04T17:52:46.875949800Z,0.01,16909.6
899905,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:47.884933Z,0.05,8b828a09-0d6e-4f0b-8d95-5c82d11f801d,2023-01-04T17:52:47.952568Z,0.01,16909.63
899906,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:47.928346Z,0.02,b4a04207-5f4f-4a60-9622-ba108464c694,2023-01-04T17:52:48.001867100Z,0.01,16909.64
899907,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:48.901216Z,0.03183199,41e71df0-a981-4acf-8adb-73fcc2641361,2023-01-04T17:52:48.968087600Z,0.01,16909.64
899909,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:50.316362Z,0.1,2c5d519a-61d9-4f5b-9565-e3e1f18ae36d,2023-01-04T17:52:50.385406300Z,0.01,16909.65
899913,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:50.743506Z,0.1,3c7d0a9d-bc31-4ce9-9fd2-40111eb511be,2023-01-04T17:52:50.814827600Z,0.01,16909.69
899925,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:51.354351Z,0.05,4c08be27-044c-4c96-9151-1e94092cc7e6,2023-01-04T17:52:51.430282Z,0.01,16909.82
899927,QUOTE_COINBASE_SPOT_BTC_USDT,16912.26,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:51.839956Z,0.1,55c8870a-b890-4ccd-a350-e1a43e6001fd,2023-01-04T17:52:51.910423100Z,0.01,16909.84
899941,QUOTE_COINBASE_SPOT_BTC_USDT,16911.51,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:53.396323Z,0.1,9c06b213-325c-417b-b76d-aea89f65c786,2023-01-04T17:52:53.464041200Z,0.03794989,16909.1
899942,QUOTE_COINBASE_SPOT_BTC_USDT,16911.36,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:53.678397Z,0.1,a25a548c-beb2-4fd1-b54d-c8bc570b97ff,2023-01-04T17:52:53.745506600Z,0.01,16909.1
899949,QUOTE_COINBASE_SPOT_BTC_USDT,16911.35,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:54.247306Z,0.1,51d9233c-a8d8-4447-8dad-527ec11375fc,2023-01-04T17:52:54.314390200Z,0.004,16909.14
899951,QUOTE_COINBASE_SPOT_BTC_USDT,16911.6,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:55.797122Z,0.1,c9b8fd8a-73b7-467f-a06d-e5ef7b011d40,2023-01-04T17:52:55.864590Z,0.03794989,16909.14
899955,QUOTE_COINBASE_SPOT_BTC_USDT,16911.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:56.249293Z,0.1,64618b1c-6948-40e1-9d5d-a7096d61a9fe,2023-01-04T17:52:56.316952600Z,0.004,16909.14
899958,QUOTE_COINBASE_SPOT_BTC_USDT,16911.31,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:56.663051Z,0.1,586666f3-68c6-441e-b8ea-9f8c3b225a23,2023-01-04T17:52:56.741689900Z,0.004,16909.14
899980,QUOTE_COINBASE_SPOT_BTC_USDT,16910.57,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:57.396619Z,0.02,78e11d4b-6187-47f7-9cc6-47c73c556379,2023-01-04T17:52:57.471232100Z,0.05915678,16906.49
899986,QUOTE_COINBASE_SPOT_BTC_USDT,16910.22,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:57.738042Z,0.05916495,e76cf547-855b-421a-8cb2-b177c07ea63c,2023-01-04T17:52:57.804998900Z,0.03794989,16908.23
899995,QUOTE_COINBASE_SPOT_BTC_USDT,16910.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:58.377680Z,0.05916661,110ea30e-fb25-425f-a8bb-77676408aec1,2023-01-04T17:52:58.454372100Z,0.01,16907.75
899996,QUOTE_COINBASE_SPOT_BTC_USDT,16910.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:59.313189Z,0.02,3b8914cb-c326-4c89-bd1f-ab8205d23af9,2023-01-04T17:52:59.386488700Z,0.01,16907.76
899998,QUOTE_COINBASE_SPOT_BTC_USDT,16910.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:52:59.603268Z,0.02,e722e9eb-81d6-4fe7-921d-dd8bf3adf313,2023-01-04T17:52:59.673774300Z,0.01,16907.82
899999,QUOTE_COINBASE_SPOT_BTC_USDT,16910.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:01.313363Z,0.07,09b3543b-f345-4552-b3f9-58a0d5ac51d8,2023-01-04T17:53:01.389807200Z,0.01,16907.82
900003,QUOTE_COINBASE_SPOT_BTC_USDT,16910.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:01.814856Z,0.31624843,b2e992c2-fb15-4070-9cfd-e9004c57498f,2023-01-04T17:53:01.883066600Z,0.01,16907.84
900004,QUOTE_COINBASE_SPOT_BTC_USDT,16910.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:02.075358Z,0.02,8c9ec434-01b5-47a9-b7f6-910cd5995c43,2023-01-04T17:53:02.147994200Z,0.01,16907.85
900012,QUOTE_COINBASE_SPOT_BTC_USDT,16911.25,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:04.337237Z,0.26622101,617eff58-0904-46d2-a1a4-9c2100e015da,2023-01-04T17:53:04.407726300Z,0.01,16909.57
900013,QUOTE_COINBASE_SPOT_BTC_USDT,16911.25,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:04.892112Z,0.02,1832437f-efa5-4f3e-bea8-236182c21b1f,2023-01-04T17:53:04.958884500Z,0.01,16909.58
900015,QUOTE_COINBASE_SPOT_BTC_USDT,16911.3,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:05.318907Z,0.05,ed28d80a-f804-4d20-87ee-7ae56156f375,2023-01-04T17:53:05.385393800Z,0.02,16909.59
900020,QUOTE_COINBASE_SPOT_BTC_USDT,16911.23,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:05.796457Z,0.02,a856cf83-2680-4f3a-9021-23ebb2313907,2023-01-04T17:53:05.866629500Z,0.01,16909.59
900021,QUOTE_COINBASE_SPOT_BTC_USDT,16911.23,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:06.376781Z,0.07,bd8c7c6d-8f8a-4d90-bb0a-61ad25384448,2023-01-04T17:53:06.448920300Z,0.01,16909.59
900044,QUOTE_COINBASE_SPOT_BTC_USDT,16913.35,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:07.854255Z,0.02,09366ee3-82e1-4c95-892a-88c8cdbd7705,2023-01-04T17:53:07.921633900Z,0.01,16911.32
900050,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:08.378733Z,0.02,e2ac31db-359c-469c-b0b6-837d071a734c,2023-01-04T17:53:08.445708Z,0.01,16911.32
900054,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:08.895851Z,0.02,71826552-eb4f-4e4e-bd39-1ac55f79613b,2023-01-04T17:53:08.963687300Z,0.01,16911.32
900091,QUOTE_COINBASE_SPOT_BTC_USDT,16913.68,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:09.402996Z,0.1,52b1eeb3-6bb9-460f-96c9-60e1ef413c9e,2023-01-04T17:53:09.469771300Z,0.004,16911.32
900119,QUOTE_COINBASE_SPOT_BTC_USDT,16913.68,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:09.732780Z,0.1,c936632f-3b93-4e9a-bd8b-3d6f9bf67ca3,2023-01-04T17:53:09.802959200Z,0.004,16911.32
900130,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:11.841549Z,0.1,164fb313-179b-4ead-be44-a44cf7aa1e57,2023-01-04T17:53:11.909011200Z,0.01,16911.36
900136,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:12.380192Z,0.1,26ee69e5-acea-425e-8965-ea23fc7e12a6,2023-01-04T17:53:12.448716500Z,0.014,16911.4
900137,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:12.627034Z,0.1,8c2d0dbc-1cf1-452e-9023-c3cf023cdfac,2023-01-04T17:53:12.698691400Z,0.01,16911.4
900145,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:13.315697Z,0.1,6a094581-2eaa-4525-98f8-428681711c41,2023-01-04T17:53:13.382200100Z,0.01,16911.46
900153,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:13.893016Z,0.02,67dd7bb4-958e-484a-b351-703eec765817,2023-01-04T17:53:13.960195200Z,0.01,16911.49
900165,QUOTE_COINBASE_SPOT_BTC_USDT,16913.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:14.363532Z,0.1,a731186f-d8a7-49ca-9a9f-13f2e0bcb2c5,2023-01-04T17:53:14.431115100Z,0.03794989,16911.52
900170,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:14.859374Z,0.1,aa1baa45-ddda-40ca-91ab-1c13b9adf06c,2023-01-04T17:53:14.926497100Z,0.01,16911.54
900174,QUOTE_COINBASE_SPOT_BTC_USDT,16913.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:15.365736Z,0.02,84227076-0836-410b-b5f7-45d304b88128,2023-01-04T17:53:15.432441Z,0.01,16911.57
900189,QUOTE_COINBASE_SPOT_BTC_USDT,16913.46,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:15.898109Z,0.1,b5dcff83-3592-4009-9964-b4bc2eb5a8f4,2023-01-04T17:53:15.966989300Z,0.03794989,16911.56
900199,QUOTE_COINBASE_SPOT_BTC_USDT,16913.64,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:53:16.884465Z,0.1,38a7ccc2-d2bc-48f6-909c-1765edfb9d4e,2023-01-04T17:53:16.955616200Z,0.03794989,16911.58
